transaction_id,gateway_payment_id,merchant_id,amount,currency,created_at,authorized_at,captured_at,gateway_status,payment_method,failure_code,failure_message
TXN2052,GP-102052,MERCH-503,135.75,INR,2026-09-04T17:38:50.048Z,2026-09-04T17:39:00.048Z,2026-09-04T17:39:11.048Z,CAPTURED,bank_transfer,,
TXN2053,GP-102053,MERCH-504,2383.25,USD,2026-09-04T14:52:53.596Z,2026-09-04T14:53:12.596Z,2026-09-04T14:53:44.596Z,CAPTURED,apple_pay,,
TXN2054,GP-102054,MERCH-505,981.50,EUR,2026-09-04T11:46:10.690Z,2026-09-04T11:46:19.690Z,2026-09-04T11:46:41.690Z,CAPTURED,debit_card,,
TXN2055,GP-102055,MERCH-506,1485.25,INR,2026-09-04T14:26:49.903Z,2026-09-04T14:26:54.903Z,2026-09-04T14:27:06.903Z,CAPTURED,bank_transfer,,
TXN2056,GP-102056,MERCH-507,399.50,USD,2026-09-04T13:34:14.371Z,2026-09-04T13:34:22.371Z,2026-09-04T13:34:53.371Z,CAPTURED,credit_card,,
TXN2057,GP-102057,MERCH-508,515.25,EUR,2026-09-04T17:04:32.454Z,2026-09-04T17:04:47.454Z,2026-09-04T17:04:59.454Z,CAPTURED,apple_pay,,
TXN2058,GP-102058,MERCH-509,346.00,INR,2026-09-04T14:56:46.920Z,2026-09-04T14:56:51.920Z,2026-09-04T14:57:29.920Z,CAPTURED,bank_transfer,,
TXN2059,GP-102059,MERCH-510,2072.50,USD,2026-09-04T12:57:17.797Z,2026-09-04T12:57:36.797Z,2026-09-04T12:58:12.797Z,CAPTURED,bank_transfer,,
TXN2060,GP-102060,MERCH-511,1020.00,EUR,2026-09-04T13:45:38.674Z,2026-09-04T13:45:53.674Z,2026-09-04T13:46:09.674Z,CAPTURED,google_pay,,
TXN2061,GP-102061,MERCH-512,2318.75,INR,2026-09-04T09:32:59.178Z,2026-09-04T09:33:13.178Z,2026-09-04T09:33:23.178Z,CAPTURED,google_pay,,
TXN2062,GP-102062,MERCH-513,222.50,USD,2026-09-04T08:55:21.933Z,2026-09-04T08:55:30.933Z,2026-09-04T08:55:57.933Z,CAPTURED,credit_card,,
TXN2063,GP-102063,MERCH-514,1571.75,EUR,2026-09-04T09:12:49.551Z,2026-09-04T09:13:04.551Z,2026-09-04T09:13:18.551Z,CAPTURED,credit_card,,
TXN2064,GP-102064,MERCH-515,552.50,INR,2026-09-04T14:55:37.727Z,2026-09-04T14:55:56.727Z,2026-09-04T14:56:10.727Z,CAPTURED,debit_card,,
TXN2065,GP-102065,MERCH-516,683.00,USD,2026-09-04T11:24:21.789Z,2026-09-04T11:24:40.789Z,2026-09-04T11:24:53.789Z,CAPTURED,apple_pay,,
TXN2066,GP-102066,MERCH-517,164.25,EUR,2026-09-04T12:03:27.385Z,2026-09-04T12:03:45.385Z,2026-09-04T12:04:04.385Z,CAPTURED,apple_pay,,
TXN2067,GP-102067,MERCH-518,1995.00,INR,2026-09-04T16:29:15.879Z,2026-09-04T16:29:21.879Z,2026-09-04T16:29:31.879Z,CAPTURED,debit_card,,
TXN2068,GP-102068,MERCH-519,1977.25,USD,2026-09-04T10:38:57.454Z,2026-09-04T10:39:13.454Z,2026-09-04T10:39:35.454Z,CAPTURED,google_pay,,
TXN2069,GP-102069,MERCH-520,403.75,EUR,2026-09-04T10:34:57.582Z,2026-09-04T10:35:14.582Z,2026-09-04T10:35:53.582Z,CAPTURED,credit_card,,
TXN2070,GP-102070,MERCH-521,1301.25,INR,2026-09-04T09:52:42.364Z,2026-09-04T09:52:56.364Z,2026-09-04T09:53:24.364Z,CAPTURED,google_pay,,
TXN2071,GP-102071,MERCH-522,349.50,USD,2026-09-05T11:15:58.354Z,2026-09-05T11:16:16.354Z,2026-09-05T11:16:55.354Z,CAPTURED,google_pay,,
TXN2072,GP-102072,MERCH-523,547.25,EUR,2026-09-05T12:18:14.147Z,2026-09-05T12:18:32.147Z,2026-09-05T12:18:51.147Z,CAPTURED,credit_card,,
TXN2073,GP-102073,MERCH-524,94.00,INR,2026-09-05T10:32:36.080Z,2026-09-05T10:32:54.080Z,2026-09-05T10:33:30.080Z,CAPTURED,apple_pay,,
TXN2074,GP-102074,MERCH-525,1992.00,USD,2026-09-05T09:03:50.298Z,2026-09-05T09:03:56.298Z,2026-09-05T09:04:33.298Z,CAPTURED,google_pay,,
TXN2075,GP-102075,MERCH-526,2040.50,EUR,2026-09-05T11:15:48.818Z,2026-09-05T11:16:04.818Z,2026-09-05T11:16:34.818Z,CAPTURED,debit_card,,
TXN2076,GP-102076,MERCH-527,838.75,INR,2026-09-05T15:38:21.639Z,2026-09-05T15:38:29.639Z,2026-09-05T15:38:52.639Z,CAPTURED,google_pay,,
TXN2077,GP-102077,MERCH-528,1386.00,USD,2026-09-05T12:21:14.662Z,2026-09-05T12:21:28.662Z,2026-09-05T12:21:50.662Z,CAPTURED,google_pay,,
TXN2078,GP-102078,MERCH-529,590.75,EUR,2026-09-05T13:46:19.499Z,2026-09-05T13:46:28.499Z,2026-09-05T13:46:54.499Z,CAPTURED,credit_card,,
TXN2079,GP-102079,MERCH-530,855.00,INR,2026-09-05T08:01:52.699Z,2026-09-05T08:02:02.699Z,2026-09-05T08:02:19.699Z,CAPTURED,google_pay,,
TXN2080,GP-102080,MERCH-531,469.25,USD,2026-09-05T10:52:42.368Z,2026-09-05T10:52:52.368Z,2026-09-05T10:53:07.368Z,CAPTURED,debit_card,,
TXN2081,GP-102081,MERCH-532,34.50,EUR,2026-09-05T08:53:41.793Z,2026-09-05T08:53:54.793Z,2026-09-05T08:54:21.793Z,CAPTURED,debit_card,,
TXN2082,GP-102082,MERCH-533,782.50,INR,2026-09-05T09:13:02.979Z,2026-09-05T09:13:18.979Z,2026-09-05T09:13:54.979Z,CAPTURED,credit_card,,
TXN2083,GP-102083,MERCH-534,1863.75,USD,2026-09-05T17:15:57.152Z,2026-09-05T17:16:07.152Z,2026-09-05T17:16:40.152Z,CAPTURED,apple_pay,,
TXN2084,GP-102084,MERCH-535,495.00,EUR,2026-09-05T13:09:29.201Z,2026-09-05T13:09:37.201Z,2026-09-05T13:09:50.201Z,CAPTURED,google_pay,,
TXN2085,GP-102085,MERCH-536,2076.75,INR,2026-09-05T11:43:05.137Z,2026-09-05T11:43:18.137Z,2026-09-05T11:43:33.137Z,CAPTURED,debit_card,,
TXN2086,GP-102086,MERCH-537,2407.50,USD,2026-09-05T11:44:24.412Z,2026-09-05T11:44:38.412Z,2026-09-05T11:44:55.412Z,CAPTURED,apple_pay,,
TXN2087,GP-102087,MERCH-538,2088.00,EUR,2026-09-05T11:13:36.258Z,2026-09-05T11:13:51.258Z,2026-09-05T11:14:17.258Z,CAPTURED,apple_pay,,
TXN2088,GP-102088,MERCH-539,2315.25,INR,2026-09-05T10:02:53.603Z,2026-09-05T10:03:05.603Z,2026-09-05T10:03:40.603Z,CAPTURED,apple_pay,,
TXN2089,GP-102089,MERCH-540,1712.75,USD,2026-09-05T10:23:55.178Z,2026-09-05T10:24:02.178Z,2026-09-05T10:24:38.178Z,CAPTURED,bank_transfer,,
TXN2090,GP-102090,MERCH-541,460.25,EUR,2026-09-05T08:41:21.026Z,2026-09-05T08:41:38.026Z,2026-09-05T08:41:51.026Z,CAPTURED,apple_pay,,
TXN2091,GP-102091,MERCH-542,1558.75,INR,2026-09-05T15:25:12.894Z,2026-09-05T15:25:27.894Z,2026-09-05T15:26:01.894Z,CAPTURED,apple_pay,,
TXN2092,GP-102092,MERCH-543,806.00,USD,2026-09-05T09:03:48.335Z,2026-09-05T09:03:53.335Z,2026-09-05T09:04:10.335Z,CAPTURED,apple_pay,,
TXN2093,GP-102093,MERCH-544,1204.00,EUR,2026-09-05T09:56:20.977Z,2026-09-05T09:56:26.977Z,2026-09-05T09:56:56.977Z,CAPTURED,google_pay,,
TXN2094,GP-102094,MERCH-545,508.25,INR,2026-09-05T12:47:49.977Z,2026-09-05T12:47:59.977Z,2026-09-05T12:48:34.977Z,CAPTURED,apple_pay,,
TXN2095,GP-102095,MERCH-546,1223.25,USD,2026-09-05T14:48:09.709Z,2026-09-05T14:48:19.709Z,2026-09-05T14:48:35.709Z,CAPTURED,google_pay,,
TXN2096,GP-102096,MERCH-547,687.25,EUR,2026-09-05T15:08:07.886Z,2026-09-05T15:08:12.886Z,2026-09-05T15:08:39.886Z,CAPTURED,bank_transfer,,
TXN2097,GP-102097,MERCH-548,1902.00,INR,2026-09-05T17:05:17.108Z,2026-09-05T17:05:32.108Z,2026-09-05T17:05:47.108Z,CAPTURED,bank_transfer,,
TXN2098,GP-102098,MERCH-549,666.00,USD,2026-09-05T09:26:32.097Z,2026-09-05T09:26:46.097Z,2026-09-05T09:27:03.097Z,CAPTURED,credit_card,,
TXN2099,GP-102099,MERCH-550,2381.75,EUR,2026-09-05T17:50:54.521Z,2026-09-05T17:50:59.521Z,2026-09-05T17:51:10.521Z,CAPTURED,google_pay,,
TXN2100,GP-102100,MERCH-501,445.00,INR,2026-09-05T15:09:56.853Z,,,AUTHORIZATION_FAILED,apple_pay,AUTH_DECLINED,Card issuer declined the transaction
